year,V1
2009,on an island in the sun we'll be playin and havin fun and it makes me feel so fine we'll never feel bad anymore 
2002,for the times that you wanna go and slap you on the face and enjoy the show 
2010,where i come from isn't all that great beverly hills that's where i want to be gimme gimme gimme gimme beverly hills rolling like a celebrity gimme gimme gimme gimme i wanna live a life like that 
2005,can't you see that she belongs to me all the needs she has whoa oh oh whoa oh oh perfect situation 
2008,and i don't need a single book to teach me how to read doing things my own way and never giving up i don't have the patience to keep it on the up i'm gonna be a rock star and you will go to bed with me 
2008,you come like a dog when i ring your bell talk smack and i'm-a-gonna shut you up hoo hoo i am the greatest man that ever lived i was born to give and give and give 
2008,i ain't gonna wear the clothes that you like i'm fine and dandy with the me inside i don't give a hoot about what you think i ain't got a thing to prove to you i ain't got a thing to prove to you 
0,your beauty is faded you're a broken shell you'll turn the heads of a million men five ten fifteen twenty twenty-five thirty thirty-five forty you're older you're colder 
2002,can't believe that i'm the fool again you never told me that can't believe that i'm the fool again and i who thought you were my friend you never told me 
2002,i just wanna be i don't wanna see i miss you oh baby i miss you i do 
2001,all to see you once again my love to find the place i love the most to see you once again oh my love 
0,i don't wanna get lost i don't wanna live my life without you how am i supposed to leave you now i don't wanna live my life without you(shane live my life without you 
2001,or i get your machine and i don't hear me ooh da bop bop baby please don't let me go can't live my life this way and put my mind at ease for sure 
2003,well i can't control the universe let your beauty come alive let your colour fill the sky why don't you liberate your mind 
2003,i've made it obvious i've crushed on you so long but on and on you get me wrong and since you never notice i've crushed on you so long 
2003,and all i've been doing is protecting we could be more than just amazing straight to the point of what i'm feeling oh we could be more than just amazing 
2003,let the world stop turning i will know deep in my heart in this life i was loved by you all 
2006,and so many dreams i kept deep inside me and you light up my life you give me hope to carry on you light up my days 
2006,ooh that's why i'm easy that's why i'm easy i'm easy like sunday morning i wanna be free to know 
2006,can't you see you're everything i hoped for you're everything i need mark 
2006,and solitaire's the only game in town and every road that takes him takes him down and by himself it's easy to pretend without her love it always ends the same 
2007,i must be doing something right i've got nothing left to prove and it's all because of you i know i must be doing 
2011,you're the lighthouse you're the lighthouse that i need you're the key to the door you're the lighthouse i need 
2005,i was living in a world of make believe i like kicking in the gutter and wishing i was lucky oh i like kicking in the gutter 
2007,my baby loves lovin she's got what it takes and she knows how to use it baby love loves my baby love love 
2004,how will i know love can be deceiving how will i know if he really loves me i fall in love whenever we meet ooh tell me how will i know don't trust your feelings 
