year,V1
1993,i used to be crazy over you nobody else could move me like you used to i had to be out of my mind thinking i'd soon be over you but i'm still crazy and i'm not over you 
1999,you're only the best i ever had you don't want me back you're just the best i ever had i don't want you back 
1993,when i walked through the front door my whole life was changed oh the lonely sound of my voice calling is driving me insane oh nobody answers when i call your name 
2008,you weren't afraid to face the devil go rest high on that mountain son your work on earth is done love for the father and the son 
2009,i start thinking about my blue-eyed darling when my life's got me down when i'm lost in this ocean of darkness and my eyes are filled with sadness 
2008,and he'd pass it around searchin for the place where he made his brew but my pappy kept on cookin and i heard him moanin as he hit the ground 
2013,she's a good-hearted woman in love with a good-timing man she loves him in spite of his ways that she don't understand and she loves him in spite of his wicked ways that she don't understand she loves me in spite of my wicked ways that she don't understand 
2013,but a man of low degree stood by her side delta dawn what's that flower you have on could it be a faded rose of days gone by to take you to his mansion in the sky 
2008,i was playin sad while bobby sang the blues freedom's just another word for nothin left to lose feeling good was easy lord when bobby sang the blues feeling it was good enough for me good enough for me and bobby mcgee 
0,gonna catch a freight train as far as i can lord can't you see oh can't you see can't you see can't you see take me a southbound all the way down lord 
2003,we can't go on together we can't do our dreams you can't see the tears are real i'm crying we can't build our dreams 
2005,got us feudin like the hatfields and mccoys and newbury's train songs got us feuding like the hatfields and mccoys with willie and waylon and the boys 
2008,i saw the look in his eyes for a minute i thought i was dead you picked a fine time to leave me lucille with a four hungry children and a crop in the field 
2010,clyde plays electric bass git up clyde we got things to do that ole dog can sing the blues clyde he don't move an inch 
2015,well i left my home down on a rural route and i told my folks i'm goin steppin out to get the honky tonk blues the jumpin honky tonk blues well lord i got em i got the honky tonk blues 
0,and i'll reach the cheating side the place they call the broken promise land and she'll reach the cheating side cause the streets are paved with misery 
0,i should have known it all along i was all but devastated i wouldn't make the same mistakes i knew what love was all about 
0,"i think it kind of hurt him when i said ""daddy there's a lot that i don't know and you think you'll find the answer to it allwhere corn don't grow"" no matter where you go i remember feeling guilty when daddy turned and walked back in the house "
